"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"11.05.2018","24.823,0","24.677,0","24.847,0","24.675,0","146,15K","0,53%"
"10.05.2018","24.692,0","24.509,0","24.766,0","24.472,0","155,97K","0,78%"
"09.05.2018","24.502,0","24.293,0","24.542,0","24.267,0","191,82K","0,80%"
"08.05.2018","24.307,0","24.284,0","24.355,0","24.135,0","219,32K","0,02%"
"07.05.2018","24.301,0","24.226,0","24.425,0","24.204,0","172,20K","0,30%"
"04.05.2018","24.228,0","23.904,0","24.280,0","23.721,0","233,20K","1,33%"
"03.05.2018","23.910,0","23.820,0","23.940,0","23.467,0","329,13K","0,36%"
"02.05.2018","23.825,0","24.092,0","24.136,0","23.797,0","211,18K","-1,02%"
"01.05.2018","24.071,0","24.106,0","24.188,0","23.753,0","215,01K","-0,25%"
"30.04.2018","24.131,0","24.279,0","24.458,0","24.099,0","186,41K","-0,63%"
"27.04.2018","24.283,0","24.311,0","24.317,0","24.147,0","173,85K","-0,14%"
"26.04.2018","24.316,0","24.116,0","24.363,0","24.013,0","204,76K","0,99%"
"25.04.2018","24.078,0","23.998,0","24.108,0","23.782,0","284,65K","0,39%"
"24.04.2018","23.984,0","24.431,0","24.600,0","23.786,0","342,25K","-1,76%"
"23.04.2018","24.414,0","24.542,0","24.554,0","24.290,0","174,32K","-0,08%"
"20.04.2018","24.433,0","24.633,0","24.665,0","24.338,0","201,07K","-0,83%"
"19.04.2018","24.637,0","24.742,0","24.781,0","24.514,0","192,29K","-0,39%"
"18.04.2018","24.733,0","24.699,0","24.809,0","24.673,0","150,51K","0,11%"
"17.04.2018","24.707,0","24.560,0","24.827,0","24.550,0","176,91K","0,59%"
"16.04.2018","24.563,0","24.444,0","24.644,0","24.381,0","199,91K","0,93%"
"13.04.2018","24.336,0","24.453,0","24.627,0","24.206,0","276,55K","-0,50%"
"12.04.2018","24.459,0","24.176,0","24.561,0","24.141,0","231,53K","1,21%"
"11.04.2018","24.167,0","24.360,0","24.367,0","24.062,0","242,70K","-0,76%"
"10.04.2018","24.351,0","24.004,0","24.482,0","23.947,0","358,83K","1,41%"
"09.04.2018","24.012,0","23.948,0","24.346,0","23.911,0","271,31K","0,36%"
"06.04.2018","23.926,0","24.483,0","24.506,0","23.700,0","426,62K","-2,22%"
"05.04.2018","24.468,0","24.250,0","24.596,0","24.234,0","274,17K","0,84%"
"04.04.2018","24.265,0","23.981,0","24.282,0","23.361,0","382,54K","1,17%"
"03.04.2018","23.984,0","23.609,0","24.010,0","23.545,0","359,07K","1,83%"
"02.04.2018","23.552,0","24.097,0","24.147,0","23.306,0","358,65K","-2,46%"
"29.03.2018","24.147,0","23.889,0","24.288,0","23.797,0","300,10K","1,20%"
"28.03.2018","23.860,0","23.854,0","24.075,0","23.707,0","492,03K","0,00%"
"27.03.2018","23.859,0","24.201,0","24.435,0","23.691,0","380,20K","-1,37%"
"26.03.2018","24.191,0","23.609,0","24.223,0","23.551,0","321,55K","2,45%"
"23.03.2018","23.612,0","23.999,0","24.103,0","23.496,0","483,12K","-1,46%"
"22.03.2018","23.963,0","24.732,0","24.803,0","23.932,0","408,37K","-3,09%"
"21.03.2018","24.727,0","24.769,0","24.998,0","24.660,0","225,02K","-0,15%"
"20.03.2018","24.765,0","24.671,0","24.813,0","24.608,0","190,95K","0,30%"
"19.03.2018","24.691,0","24.976,0","24.984,0","24.461,0","272,84K","-0,76%"
"16.03.2018","24.879,2","24.921,0","24.948,0","24.823,0","2,56K","-0,11%"
"15.03.2018","24.907,0","24.784,0","25.059,0","24.675,0","60,75K","0,55%"
"14.03.2018","24.770,0","24.985,0","25.153,0","24.670,0","83,89K","-1,03%"
"13.03.2018","25.027,0","25.196,0","25.378,0","24.945,0","102,17K","-0,72%"
"12.03.2018","25.208,0","25.335,0","25.510,0","25.151,0","116,77K","-0,50%"
"09.03.2018","25.335,0","24.879,0","25.346,0","24.841,0","153,05K","1,78%"
"08.03.2018","24.892,0","24.784,0","24.956,0","24.704,0","230,60K","0,39%"
"07.03.2018","24.795,0","24.659,0","24.845,0","24.410,0","314,55K","-0,23%"
"06.03.2018","24.852,0","24.885,0","25.047,0","24.695,0","262,66K","-0,05%"
"05.03.2018","24.864,0","24.483,0","24.955,0","24.311,0","309,96K","1,34%"
"02.03.2018","24.535,0","24.616,0","24.670,0","24.204,0","397,22K","-0,35%"
"01.03.2018","24.620,0","25.090,0","25.185,0","24.431,0","453,19K","-1,67%"
"28.02.2018","25.038,0","25.411,0","25.577,0","25.018,0","271,88K","-1,54%"
"27.02.2018","25.429,0","25.758,0","25.813,0","25.388,0","310,01K","-1,28%"
"26.02.2018","25.758,0","25.328,0","25.774,0","25.300,0","192,59K","1,75%"
"23.02.2018","25.314,0","25.019,0","25.325,0","24.996,0","203,95K","1,20%"
"22.02.2018","25.013,0","24.783,0","25.137,0","24.576,0","276,48K","0,93%"
"21.02.2018","24.782,0","24.951,0","25.257,0","24.724,0","254,31K","-0,67%"
"20.02.2018","24.948,0","25.228,0","25.341,0","24.866,0","286,77K","-0,98%"
"19.02.2018","25.196,0","25.275,0","25.341,0","25.055,0","-","-0,33%"
"18.02.2018","25.280,0","25.237,0","25.289,0","25.224,0","-","0,17%"
"16.02.2018","25.236,0","25.230,0","25.424,0","25.113,0","260,43K","0,01%"
"15.02.2018","25.234,0","24.859,0","25.250,0","24.792,0","283,56K","1,49%"
"14.02.2018","24.863,0","24.629,0","24.897,0","24.280,0","335,70K","0,96%"
"13.02.2018","24.626,0","24.573,0","24.674,0","24.371,0","257,77K","0,17%"
"12.02.2018","24.583,0","24.251,0","24.734,0","24.218,0","300,84K","1,72%"
"09.02.2018","24.167,0","23.969,0","24.350,0","23.325,0","522,98K","0,82%"
"08.02.2018","23.970,0","24.716,0","24.928,0","23.800,0","492,41K","-3,09%"
"07.02.2018","24.735,0","24.742,0","25.239,0","24.503,0","429,67K","-0,26%"
"06.02.2018","24.800,0","24.087,0","24.890,0","23.088,0","655,99K","3,60%"
"05.02.2018","23.938,0","25.431,0","25.477,0","23.691,0","596,83K","-5,86%"
"02.02.2018","25.428,0","26.172,0","26.215,0","25.410,0","353,71K","-2,84%"
"01.02.2018","26.172,0","26.162,0","26.280,0","25.922,0","290,18K","0,14%"
"31.01.2018","26.136,0","26.045,0","26.310,0","26.026,0","243,90K","0,31%"
"30.01.2018","26.055,0","26.417,0","26.477,0","26.005,0","306,91K","-1,42%"
"29.01.2018","26.430,0","26.584,0","26.684,0","26.416,0","212,39K","-0,65%"
"26.01.2018","26.604,0","26.381,0","26.608,0","26.381,0","145,94K","0,86%"
"25.01.2018","26.376,0","26.265,0","26.437,0","26.210,0","222,39K","0,40%"
"24.01.2018","26.270,0","26.185,0","26.387,0","26.087,0","239,66K","0,26%"
"23.01.2018","26.201,0","26.201,0","26.315,0","26.135,0","183,15K","0,02%"
"22.01.2018","26.195,0","25.981,0","26.225,0","25.944,0","140,64K","0,57%"
"19.01.2018","26.046,0","25.944,0","26.086,0","25.876,0","166,34K","0,40%"
"18.01.2018","25.941,0","26.084,0","26.149,0","25.912,0","190,65K","-0,60%"
"17.01.2018","26.098,0","25.828,0","26.120,0","25.775,0","188,03K","1,08%"
"16.01.2018","25.819,0","25.813,0","26.061,0","25.682,0","309,93K","-0,50%"
"15.01.2018","25.948,0","25.896,0","25.985,0","25.868,0","-","0,20%"
"14.01.2018","25.896,0","25.813,0","25.900,0","25.811,0","-","0,37%"
"12.01.2018","25.801,0","25.539,0","25.813,0","25.531,0","152,58K","0,96%"
"11.01.2018","25.555,0","25.351,0","25.561,0","25.330,0","115,64K","0,80%"
"10.01.2018","25.351,0","25.354,0","25.384,0","25.222,0","143,64K","-0,09%"
"09.01.2018","25.373,0","25.246,0","25.415,0","25.238,0","125,14K","0,49%"
"08.01.2018","25.250,0","25.272,0","25.359,0","25.210,0","108,70K","-0,08%"
"05.01.2018","25.269,0","25.067,0","25.282,0","25.059,0","106,86K","0,86%"
"04.01.2018","25.053,0","24.884,0","25.082,0","24.878,0","115,66K","0,70%"
"03.01.2018","24.878,0","24.796,0","24.908,0","24.768,0","93,40K","0,44%"
"02.01.2018","24.768,0","24.735,0","24.857,0","24.716,0","105,42K","-0,03%"
"01.01.2018","24.775,0","24.735,0","24.779,0","24.726,0","-","0,16%"
"29.12.2017","24.735,0","24.808,0","24.886,0","24.667,0","74,02K","-0,25%"
"28.12.2017","24.797,0","24.791,0","24.840,0","24.784,0","59,44K","0,04%"
"27.12.2017","24.788,0","24.792,0","24.821,0","24.762,0","65,18K","-0,02%"
"26.12.2017","24.792,0","24.779,0","24.798,0","24.707,0","43,68K","0,02%"
"25.12.2017","24.787,0","24.776,0","24.796,0","24.764,0","-","0,08%"
"22.12.2017","24.766,0","24.793,0","24.843,0","24.729,0","70,79K","-0,05%"
"21.12.2017","24.778,0","24.736,0","24.860,0","24.714,0","89,25K","0,16%"
"20.12.2017","24.739,0","24.772,0","24.880,0","24.706,0","117,53K","-0,15%"
"19.12.2017","24.775,0","24.825,0","24.893,0","24.730,0","114,53K","-0,19%"
"18.12.2017","24.823,0","24.703,0","24.896,0","24.693,0","114,16K","0,53%"
"15.12.2017","24.691,0","24.557,5","24.706,5","24.545,0","-","0,63%"
"14.12.2017","24.537,0","24.630,0","24.684,0","24.517,0","40,79K","-0,37%"
"13.12.2017","24.627,0","24.525,0","24.668,0","24.466,0","53,86K","0,41%"
"12.12.2017","24.526,0","24.428,0","24.556,0","24.398,0","58,82K","0,51%"
"11.12.2017","24.401,0","24.325,0","24.435,0","24.321,0","66,30K","0,34%"
"08.12.2017","24.318,0","24.234,0","24.334,0","24.218,0","102,29K","0,36%"
"07.12.2017","24.231,0","24.167,0","24.263,0","24.073,0","127,11K","0,31%"
"06.12.2017","24.157,0","24.177,0","24.231,0","24.083,0","133,15K","-0,07%"
"05.12.2017","24.175,0","24.294,0","24.388,0","24.154,0","159,35K","-0,53%"
"04.12.2017","24.305,0","24.346,0","24.536,0","24.265,0","196,16K","0,28%"
"01.12.2017","24.238,0","24.235,0","24.325,0","23.924,0","346,05K","-0,15%"
"30.11.2017","24.274,0","23.918,0","24.328,0","23.892,0","210,84K","1,49%"
"29.11.2017","23.918,0","23.804,0","23.946,0","23.790,0","158,62K","0,45%"
"28.11.2017","23.811,0","23.563,0","23.827,0","23.522,0","143,56K","1,06%"
"27.11.2017","23.562,0","23.515,0","23.616,0","23.475,0","101,43K","0,19%"
"24.11.2017","23.517,0","23.485,0","23.569,0","23.432,0","74,05K","0,14%"
"23.11.2017","23.484,5","23.491,0","23.508,5","23.432,5","-","-0,00%"
"22.11.2017","23.485,0","23.550,0","23.599,0","23.476,0","93,77K","-0,25%"
"21.11.2017","23.543,0","23.398,0","23.586,0","23.375,0","113,83K","0,63%"
"20.11.2017","23.395,0","23.318,0","23.427,0","23.241,0","110,12K","0,34%"
"17.11.2017","23.316,0","23.416,0","23.440,0","23.305,0","125,40K","-0,46%"
"16.11.2017","23.424,0","23.260,0","23.464,0","23.244,0","136,36K","0,70%"
"15.11.2017","23.262,0","23.366,0","23.366,0","23.205,0","166,04K","-0,48%"
"14.11.2017","23.375,0","23.398,0","23.424,0","23.231,0","143,45K","-0,13%"
"13.11.2017","23.406,0","23.397,0","23.429,0","23.288,0","110,34K","0,10%"
"10.11.2017","23.382,0","23.403,0","23.447,0","23.338,0","113,94K","-0,15%"
"09.11.2017","23.416,0","23.491,0","23.535,0","23.260,0","222,95K","-0,32%"
"08.11.2017","23.491,0","23.461,0","23.507,0","23.434,0","97,48K","0,01%"
"07.11.2017","23.488,0","23.501,0","23.557,0","23.414,0","116,84K","0,00%"
"06.11.2017","23.487,0","23.444,0","23.507,0","23.407,0","90,27K","0,16%"
"03.11.2017","23.449,0","23.455,0","23.494,0","23.416,0","97,92K","0,02%"
"02.11.2017","23.444,0","23.359,0","23.472,0","23.289,0","135,67K","0,31%"
"01.11.2017","23.372,0","23.334,0","23.464,0","23.320,0","135,45K","0,20%"
"31.10.2017","23.325,0","23.290,0","23.352,0","23.269,0","85,15K","0,15%"
"30.10.2017","23.291,0","23.361,0","23.386,0","23.274,0","117,37K","-0,35%"
"27.10.2017","23.372,0","23.356,0","23.408,0","23.297,0","126,17K","0,10%"
"26.10.2017","23.349,0","23.311,0","23.404,0","23.289,0","125,50K","0,21%"
"25.10.2017","23.301,0","23.389,0","23.416,0","23.203,0","189,23K","-0,44%"
"24.10.2017","23.403,0","23.220,0","23.436,0","23.220,0","132,15K","0,75%"
"23.10.2017","23.228,0","23.272,0","23.320,0","23.214,0","103,26K","-0,21%"
"20.10.2017","23.277,0","23.115,0","23.283,0","23.106,0","121,59K","0,71%"
"19.10.2017","23.114,0","23.113,0","23.124,0","22.951,0","138,86K","0,00%"
"18.10.2017","23.114,0","22.964,0","23.124,0","22.961,0","85,64K","0,71%"
"17.10.2017","22.951,0","22.895,0","22.973,0","22.886,0","77,24K","0,23%"
"16.10.2017","22.898,0","22.825,0","22.906,0","22.821,0","75,40K","0,30%"
"13.10.2017","22.830,0","22.786,0","22.852,0","22.779,0","74,01K","0,14%"
"12.10.2017","22.798,0","22.813,0","22.835,0","22.770,0","70,45K","-0,08%"
"11.10.2017","22.816,0","22.780,0","22.819,0","22.758,0","68,16K","0,14%"
"10.10.2017","22.784,0","22.707,0","22.799,0","22.706,0","86,33K","0,32%"
"09.10.2017","22.711,0","22.676,0","22.751,0","22.676,0","62,21K","0,07%"
"06.10.2017","22.694,0","22.730,0","22.739,0","22.680,0","77,80K","-0,20%"
"05.10.2017","22.740,0","22.597,0","22.744,0","22.596,0","71,12K","0,59%"
"04.10.2017","22.607,0","22.610,0","22.631,0","22.580,0","73,33K","-0,00%"
"03.10.2017","22.608,0","22.512,0","22.622,0","22.500,0","75,52K","0,45%"
"02.10.2017","22.507,0","22.355,0","22.520,0","22.347,0","104,28K","0,72%"
"29.09.2017","22.346,0","22.319,0","22.351,0","22.281,0","82,47K","0,12%"
"28.09.2017","22.320,0","22.288,0","22.345,0","22.237,0","94,36K","0,10%"
"27.09.2017","22.298,0","22.250,0","22.326,0","22.208,0","115,42K","0,18%"
"26.09.2017","22.259,0","22.283,0","22.324,0","22.235,0","102,49K","-0,08%"
"25.09.2017","22.276,0","22.300,0","22.343,0","22.174,0","144,99K","-0,10%"
"22.09.2017","22.299,0","22.326,0","22.334,0","22.258,0","112,07K","-0,15%"
"21.09.2017","22.333,0","22.372,0","22.387,0","22.317,0","96,18K","-0,19%"
"20.09.2017","22.376,0","22.344,0","22.389,0","22.274,0","118,81K","0,18%"
"19.09.2017","22.336,0","22.299,0","22.343,0","22.296,0","84,47K","0,17%"
"18.09.2017","22.299,0","22.227,0","22.314,0","22.223,0","106,60K","0,29%"
"15.09.2017","22.234,0","22.134,0","22.235,0","22.133,5","-","0,08%"
"14.09.2017","22.216,0","22.155,0","22.242,0","22.112,0","26,36K","0,30%"
"13.09.2017","22.149,0","22.130,0","22.157,0","22.089,0","35,41K","0,11%"
"12.09.2017","22.124,0","22.066,0","22.135,0","22.055,0","40,74K","0,32%"
"11.09.2017","22.053,0","21.848,0","22.077,0","21.848,0","69,54K","1,10%"
"08.09.2017","21.812,0","21.800,0","21.844,0","21.713,0","103,11K","0,04%"
"07.09.2017","21.804,0","21.800,0","21.853,0","21.747,0","150,01K","-0,04%"
"06.09.2017","21.812,0","21.781,0","21.844,0","21.740,0","134,47K","0,22%"
"05.09.2017","21.764,0","21.885,0","21.948,0","21.703,0","211,62K","-0,80%"
"04.09.2017","21.939,0","21.918,5","21.948,0","21.898,0","-","0,09%"
"03.09.2017","21.919,0","21.883,0","21.931,0","21.881,0","-","-0,28%"
"01.09.2017","21.980,0","21.976,0","22.037,0","21.966,0","87,13K","0,14%"
"31.08.2017","21.950,0","21.886,0","21.985,0","21.874,0","114,41K","0,36%"
"30.08.2017","21.871,0","21.872,0","21.959,0","21.832,0","115,73K","-0,01%"
"29.08.2017","21.874,0","21.751,0","21.879,0","21.644,0","159,95K","0,38%"
"28.08.2017","21.791,0","21.802,0","21.859,0","21.750,0","89,95K","-0,08%"
"25.08.2017","21.809,0","21.798,0","21.893,0","21.757,0","116,02K","0,11%"
"24.08.2017","21.786,0","21.793,0","21.863,0","21.745,0","131,40K","-0,04%"
"23.08.2017","21.795,0","21.886,0","21.900,0","21.779,0","129,59K","-0,42%"
"22.08.2017","21.886,0","21.699,0","21.897,0","21.694,0","121,88K","0,89%"
"21.08.2017","21.692,0","21.689,0","21.720,0","21.579,0","128,74K","0,06%"
"18.08.2017","21.679,0","21.716,0","21.773,0","21.622,0","181,90K","-0,25%"
"17.08.2017","21.733,0","22.015,0","22.019,0","21.690,0","193,64K","-1,26%"
"16.08.2017","22.011,0","21.988,0","22.067,0","21.969,0","108,64K","0,15%"
"15.08.2017","21.977,0","21.957,0","22.034,0","21.942,0","100,76K","0,11%"
"14.08.2017","21.952,0","21.851,0","21.988,0","21.851,0","104,81K","0,48%"
"11.08.2017","21.848,0","21.817,0","21.884,0","21.790,0","147,34K","0,05%"
"10.08.2017","21.836,0","22.029,0","22.034,0","21.799,0","209,51K","-0,83%"
"09.08.2017","22.018,0","22.023,0","22.031,0","21.961,0","142,07K","-0,05%"
"08.08.2017","22.030,0","22.066,0","22.132,0","22.009,0","108,18K","-0,15%"
"07.08.2017","22.062,0","22.022,0","22.081,0","22.019,0","58,49K","0,20%"
"04.08.2017","22.017,0","21.981,0","22.046,0","21.956,0","99,37K","0,20%"
"03.08.2017","21.974,0","21.972,0","21.989,0","21.928,0","85,53K","0,08%"
"02.08.2017","21.957,0","21.932,0","22.025,0","21.912,0","98,54K","0,24%"
"01.08.2017","21.904,0","21.857,0","21.961,0","21.850,0","104,87K","0,28%"
"31.07.2017","21.842,0","21.775,0","21.876,0","21.749,0","94,74K","0,31%"
"28.07.2017","21.775,0","21.740,0","21.784,0","21.684,0","106,34K","0,15%"
"27.07.2017","21.743,0","21.636,0","21.750,0","21.632,0","145,89K","0,45%"
"26.07.2017","21.646,0","21.563,0","21.687,0","21.547,0","103,28K","0,40%"
"25.07.2017","21.560,0","21.495,0","21.640,0","21.482,0","115,42K","0,28%"
"24.07.2017","21.499,0","21.515,0","21.529,0","21.444,0","77,34K","-0,09%"
"21.07.2017","21.518,0","21.579,0","21.590,0","21.451,0","98,87K","-0,29%"
"20.07.2017","21.581,0","21.581,0","21.624,0","21.525,0","99,14K","-0,07%"
"19.07.2017","21.596,0","21.518,0","21.605,0","21.503,0","75,84K","0,35%"
"18.07.2017","21.520,0","21.589,0","21.609,0","21.416,0","115,61K","-0,28%"
"17.07.2017","21.581,0","21.596,0","21.621,0","21.561,0","77,04K","-0,06%"
"14.07.2017","21.595,0","21.515,0","21.628,0","21.470,0","101,19K","0,40%"
"13.07.2017","21.509,0","21.483,0","21.519,0","21.459,0","76,75K","0,12%"
"12.07.2017","21.483,0","21.381,0","21.531,0","21.359,0","120,42K","0,54%"
"11.07.2017","21.367,0","21.352,0","21.389,0","21.226,0","131,43K","0,04%"
"10.07.2017","21.359,0","21.359,0","21.401,0","21.315,0","88,38K","-0,05%"
"07.07.2017","21.370,0","21.279,0","21.377,0","21.264,0","106,49K","0,42%"
"06.07.2017","21.280,0","21.420,0","21.441,0","21.257,0","143,72K","-0,66%"
"05.07.2017","21.422,0","21.420,0","21.473,0","21.348,0","159,87K","0,00%"
"04.07.2017","21.421,5","21.460,5","21.472,5","21.404,5","-","-0,07%"
"03.07.2017","21.436,0","21.306,0","21.508,0","21.306,0","93,48K","0,64%"
"30.06.2017","21.300,0","21.264,0","21.366,0","21.232,0","147,37K","0,21%"
"29.06.2017","21.255,0","21.427,0","21.451,0","21.138,0","239,97K","-0,69%"
"28.06.2017","21.402,0","21.268,0","21.437,0","21.253,0","157,39K","0,52%"
"27.06.2017","21.291,0","21.365,0","21.389,0","21.265,0","165,48K","-0,36%"
"26.06.2017","21.368,0","21.320,0","21.454,0","21.308,0","117,06K","0,14%"
"23.06.2017","21.339,0","21.350,0","21.376,0","21.282,0","106,19K","-0,04%"
"22.06.2017","21.348,0","21.362,0","21.408,0","21.342,0","100,30K","-0,14%"
"21.06.2017","21.378,0","21.422,0","21.450,0","21.341,0","144,47K","-0,28%"
"20.06.2017","21.437,0","21.471,0","21.494,0","21.416,0","114,96K","-0,11%"
"19.06.2017","21.461,0","21.367,0","21.480,0","21.349,0","107,50K","0,47%"
"16.06.2017","21.360,1","21.363,0","21.414,0","21.341,0","3,47K","-0,01%"
"15.06.2017","21.363,0","21.363,0","21.375,0","21.263,0","41,59K","-0,04%"
"14.06.2017","21.371,0","21.322,0","21.388,0","21.289,0","34,52K","0,23%"
"13.06.2017","21.322,0","21.225,0","21.336,0","21.220,0","55,55K","0,45%"
"12.06.2017","21.226,0","21.251,0","21.267,0","21.181,0","63,29K","-0,12%"
"09.06.2017","21.251,0","21.139,0","21.301,0","21.127,0","121,24K","0,34%"
"08.06.2017","21.178,0","21.166,0","21.270,0","21.133,0","131,84K","0,07%"
"07.06.2017","21.163,0","21.145,0","21.188,0","21.108,0","121,19K","0,03%"
"06.06.2017","21.156,0","21.177,0","21.185,0","21.114,0","114,81K","-0,09%"
"05.06.2017","21.176,0","21.185,0","21.220,0","21.164,0","72,06K","-0,13%"
"02.06.2017","21.203,0","21.136,0","21.227,0","21.125,0","127,11K","0,34%"
"01.06.2017","21.132,0","21.031,0","21.140,0","20.986,0","120,30K","0,62%"
"31.05.2017","21.002,0","21.020,0","21.060,0","20.929,0","128,42K","-0,06%"
"30.05.2017","21.015,0","21.070,0","21.091,0","20.998,0","101,70K","-0,26%"
"29.05.2017","21.069,0","21.077,5","21.091,0","21.065,5","-","-0,03%"
"28.05.2017","21.075,5","21.073,0","21.086,5","21.065,5","-","0,05%"
"26.05.2017","21.066,0","21.055,0","21.076,0","21.020,0","78,29K","0,01%"
"25.05.2017","21.063,0","20.997,0","21.095,0","20.987,0","113,07K","0,37%"
"24.05.2017","20.985,0","20.907,0","20.998,0","20.894,0","95,79K","0,33%"
"23.05.2017","20.915,0","20.888,0","20.941,0","20.837,0","101,97K","0,18%"
"22.05.2017","20.878,0","20.788,0","20.893,0","20.766,0","99,25K","0,44%"
"19.05.2017","20.787,0","20.640,0","20.837,0","20.622,0","154,50K","0,69%"
"18.05.2017","20.644,0","20.566,0","20.740,0","20.474,0","284,80K","0,19%"
"17.05.2017","20.605,0","20.936,0","20.936,0","20.581,0","246,95K","-1,58%"
"16.05.2017","20.935,0","20.940,0","20.995,0","20.894,0","101,24K","0,02%"
"15.05.2017","20.930,0","20.856,0","20.962,0","20.846,0","90,41K","0,39%"
"12.05.2017","20.848,0","20.873,0","20.878,0","20.826,0","83,76K","-0,11%"
"11.05.2017","20.870,0","20.887,0","20.898,0","20.760,0","125,74K","-0,11%"
"10.05.2017","20.893,0","20.891,0","20.935,0","20.841,0","95,70K","-0,07%"
"09.05.2017","20.907,0","20.943,0","20.987,0","20.875,0","88,50K","-0,16%"
"08.05.2017","20.941,0","21.001,0","21.010,0","20.902,0","83,34K","-0,06%"
"05.05.2017","20.954,0","20.876,0","20.972,0","20.813,0","95,62K","0,40%"
"04.05.2017","20.871,0","20.872,0","20.946,0","20.775,0","132,69K","-0,04%"
