"Data","Último","Abertura","Máxima","Mínima","Var%"
"11.09.2017","8,0128","7,9434","8,0166","7,9310","1,04%"
"08.09.2017","7,9304","7,9190","7,9541","7,8882","0,13%"
"07.09.2017","7,9198","7,9815","7,9917","7,8993","-0,76%"
"06.09.2017","7,9805","7,9704","7,9854","7,9433","0,15%"
"05.09.2017","7,9685","7,9629","7,9898","7,9375","0,07%"
"04.09.2017","7,9629","7,9977","7,9984","7,9498","-0,36%"
"01.09.2017","7,9918","7,9383","8,0104","7,9125","0,67%"
"31.08.2017","7,9385","7,9782","8,0210","7,9370","-0,51%"
"30.08.2017","7,9791","7,9399","7,9954","7,9303","0,50%"
"29.08.2017","7,9394","7,9604","7,9919","7,9100","-0,24%"
"28.08.2017","7,9587","7,9578","7,9839","7,9404","-0,15%"
"25.08.2017","7,9708","8,0669","8,0951","7,9512","-1,20%"
"24.08.2017","8,0677","8,0601","8,0829","8,0497","0,10%"
"23.08.2017","8,0596","8,0937","8,1179","8,0493","-0,43%"
"22.08.2017","8,0943","8,0724","8,1218","8,0663","0,26%"
"21.08.2017","8,0731","8,1073","8,1236","8,0596","-0,47%"
"18.08.2017","8,1110","8,1377","8,1493","8,1031","-0,35%"
"17.08.2017","8,1391","8,0742","8,1498","8,0595","0,80%"
"16.08.2017","8,0742","8,0739","8,1266","8,0620","0,00%"
"15.08.2017","8,0739","8,1129","8,1456","8,0568","-0,47%"
"14.08.2017","8,1121","8,1226","8,1312","8,1003","-0,12%"
"11.08.2017","8,1222","8,1346","8,1756","8,1092","-0,16%"
"10.08.2017","8,1349","8,1757","8,1944","8,1243","-0,51%"
"09.08.2017","8,1767","8,1759","8,2279","8,1687","0,01%"
"08.08.2017","8,1755","8,1469","8,1985","8,1105","0,32%"
"07.08.2017","8,1491","8,1440","8,1674","8,1175","0,02%"
"04.08.2017","8,1471","8,1044","8,1778","8,0826","0,57%"
"03.08.2017","8,1011","8,0948","8,1204","8,0798","0,03%"
"02.08.2017","8,0987","8,1135","8,1288","8,0714","-0,13%"
"01.08.2017","8,1096","8,0705","8,1253","8,0575","0,51%"
"31.07.2017","8,0682","8,1223","8,1441","8,0651","-0,61%"
"28.07.2017","8,1181","8,2145","8,2228","8,1039","-1,18%"
"27.07.2017","8,2154","8,1701","8,2356","8,1382","0,55%"
"26.07.2017","8,1701","8,2076","8,2405","8,1556","-0,48%"
"25.07.2017","8,2092","8,2154","8,2218","8,1645","-0,09%"
"24.07.2017","8,2164","8,2449","8,2568","8,2055","-0,31%"
"21.07.2017","8,2418","8,2224","8,2693","8,2012","0,24%"
"20.07.2017","8,2224","8,3038","8,3374","8,2165","-0,98%"
"19.07.2017","8,3041","8,3016","8,3110","8,2754","0,02%"
"18.07.2017","8,3021","8,2897","8,3089","8,2499","0,14%"
"17.07.2017","8,2902","8,3169","8,3416","8,2826","-0,21%"
"14.07.2017","8,3078","8,3589","8,3642","8,3043","-0,61%"
"13.07.2017","8,3584","8,4183","8,4205","8,3492","-0,70%"
"12.07.2017","8,4176","8,3997","8,4423","8,3851","0,21%"
"11.07.2017","8,4003","8,4313","8,4612","8,3946","-0,36%"
"10.07.2017","8,4303","8,4298","8,4535","8,4176","0,03%"
"07.07.2017","8,4277","8,4441","8,4549","8,4129","-0,19%"
"06.07.2017","8,4441","8,4859","8,5055","8,4352","-0,51%"
"05.07.2017","8,4871","8,5267","8,5326","8,4815","-0,46%"
"04.07.2017","8,5267","8,4882","8,5488","8,4793","0,45%"
"03.07.2017","8,4882","8,4244","8,4963","8,4137","0,70%"
"30.06.2017","8,4289","8,4626","8,4844","8,4169","-0,39%"
"29.06.2017","8,4617","8,5449","8,5464","8,4494","-0,96%"
"28.06.2017","8,5440","8,6149","8,6404","8,5378","-0,78%"
"27.06.2017","8,6116","8,7230","8,7275","8,6012","-1,28%"
"26.06.2017","8,7230","8,7219","8,7358","8,6957","0,02%"
"23.06.2017","8,7215","8,7469","8,7620","8,7028","-0,32%"
"22.06.2017","8,7497","8,7496","8,7649","8,7247","0,04%"
"21.06.2017","8,7461","8,7809","8,7916","8,7401","-0,41%"
"20.06.2017","8,7825","8,7416","8,8006","8,7234","0,45%"
"19.06.2017","8,7429","8,7061","8,7535","8,6864","0,40%"
"16.06.2017","8,7082","8,7488","8,7658","8,6877","-0,49%"
"15.06.2017","8,7515","8,7030","8,7695","8,6932","0,55%"
"14.06.2017","8,7033","8,6942","8,7225","8,6228","0,11%"
"13.06.2017","8,6936","8,7484","8,7578","8,6721","-0,60%"
"12.06.2017","8,7459","8,7153","8,7500","8,6982","0,34%"
"09.06.2017","8,7159","8,7110","8,7562","8,6977","0,06%"
"08.06.2017","8,7110","8,6901","8,7336","8,6742","0,23%"
"07.06.2017","8,6908","8,6632","8,7370","8,6603","0,31%"
"06.06.2017","8,6639","8,6511","8,6858","8,6389","0,11%"
"05.06.2017","8,6542","8,6265","8,6882","8,6207","0,39%"
"02.06.2017","8,6205","8,6835","8,6967","8,6145","-0,76%"
"01.06.2017","8,6865","8,6854","8,7246","8,6745","-0,02%"
"31.05.2017","8,6881","8,7212","8,7451","8,6710","-0,40%"
"30.05.2017","8,7234","8,7010","8,7681","8,7010","0,26%"
"29.05.2017","8,7010","8,6974","8,7081","8,6787","0,07%"
"26.05.2017","8,6947","8,6869","8,7127","8,6604","0,09%"
"25.05.2017","8,6867","8,6701","8,6980","8,6424","0,21%"
"24.05.2017","8,6688","8,7058","8,7248","8,6660","-0,43%"
"23.05.2017","8,7059","8,6930","8,7127","8,6530","0,15%"
"22.05.2017","8,6926","8,7221","8,7416","8,6882","-0,39%"
"19.05.2017","8,7267","8,8077","8,8118","8,7092","-0,92%"
"18.05.2017","8,8081","8,7313","8,8249","8,7240","0,88%"
"17.05.2017","8,7313","8,7883","8,7931","8,7257","-0,65%"
"16.05.2017","8,7888","8,8292","8,8658","8,7695","-0,46%"
"15.05.2017","8,8294","8,8334","8,8598","8,8089","0,04%"
"12.05.2017","8,8263","8,8834","8,9003","8,8248","-0,65%"
"11.05.2017","8,8840","8,9205","8,9316","8,8416","-0,44%"
"10.05.2017","8,9229","8,8881","8,9291","8,8690","0,39%"
"09.05.2017","8,8881","8,8444","8,9034","8,8333","0,49%"
"08.05.2017","8,8449","8,7888","8,8501","8,7635","0,62%"
"05.05.2017","8,7901","8,8313","8,8491","8,7834","-0,47%"
"04.05.2017","8,8313","8,8490","8,8608","8,8056","-0,20%"
"03.05.2017","8,8490","8,8042","8,8492","8,7974","0,51%"
"02.05.2017","8,8037","8,8460","8,8570","8,8012","-0,50%"
"01.05.2017","8,8483","8,8514","8,8596","8,8128","-0,06%"
"28.04.2017","8,8533","8,8353","8,8711","8,8028","0,20%"
"27.04.2017","8,8357","8,7636","8,8745","8,7487","0,83%"
"26.04.2017","8,7634","8,7739","8,8031","8,7472","-0,11%"
"25.04.2017","8,7734","8,8592","8,8770","8,7512","-0,96%"
"24.04.2017","8,8582","8,8345","8,8869","8,7993","-1,64%"
"21.04.2017","9,0055","8,9847","9,0355","8,9712","0,22%"
"20.04.2017","8,9860","8,9721","8,9980","8,9219","0,15%"
"19.04.2017","8,9727","8,9558","8,9914","8,9385","0,19%"
"18.04.2017","8,9555","8,9969","9,0097","8,9492","-0,47%"
"17.04.2017","8,9974","9,0362","9,0473","8,9758","-0,43%"
"14.04.2017","9,0366","9,0413","9,0476","9,0210","-0,06%"
"13.04.2017","9,0424","8,9775","9,0462","8,9456","0,74%"
"12.04.2017","8,9763","9,0613","9,0613","8,9677","-0,92%"
"11.04.2017","9,0601","9,0771","9,1075","9,0290","-0,19%"
"10.04.2017","9,0771","9,0704","9,0968","9,0592","0,03%"
"07.04.2017","9,0742","9,0224","9,0916","8,9980","0,56%"
"06.04.2017","9,0241","8,9900","9,0286","8,9731","0,38%"
"05.04.2017","8,9898","9,0079","9,0108","8,9537","-0,19%"
"04.04.2017","9,0068","8,9551","9,0385","8,9532","0,59%"
"03.04.2017","8,9541","8,9661","8,9794","8,9100","-0,17%"
"31.03.2017","8,9695","8,9432","8,9725","8,9124","0,29%"
"30.03.2017","8,9437","8,8673","8,9455","8,8642","0,85%"
"29.03.2017","8,8685","8,8316","8,9018","8,8240","0,41%"
"28.03.2017","8,8320","8,7872","8,8393","8,7651","0,50%"
"27.03.2017","8,7877","8,8115","8,8115","8,7600","-0,30%"
"24.03.2017","8,8144","8,8275","8,8491","8,7931","-0,16%"
"23.03.2017","8,8282","8,7964","8,8404","8,7866","0,33%"
"22.03.2017","8,7994","8,7986","8,8422","8,7693","0,03%"
"21.03.2017","8,7964","8,8214","8,8385","8,7714","-0,29%"
"20.03.2017","8,8223","8,8316","8,8520","8,7960","-0,12%"
"17.03.2017","8,8332","8,8191","8,8406","8,7875","0,16%"
"16.03.2017","8,8192","8,8639","8,8897","8,8162","-0,49%"
"15.03.2017","8,8626","8,9704","9,0124","8,8607","-1,20%"
"14.03.2017","8,9704","8,9425","8,9791","8,9103","0,30%"
"13.03.2017","8,9434","9,0082","9,0108","8,9369","-0,66%"
"10.03.2017","9,0032","9,0454","9,0513","8,9826","-0,47%"
"09.03.2017","9,0458","9,0547","9,0674","9,0027","-0,10%"
"08.03.2017","9,0549","9,0122","9,0592","9,0025","0,48%"
"07.03.2017","9,0112","9,0184","9,0297","8,9908","-0,09%"
"06.03.2017","9,0191","8,9865","9,0317","8,9677","0,42%"
"03.03.2017","8,9815","9,0844","9,0894","8,9812","-1,14%"
"02.03.2017","9,0847","9,0470","9,0933","9,0312","0,39%"
"01.03.2017","9,0492","9,0351","9,0772","9,0229","0,14%"
"28.02.2017","9,0367","9,0626","9,0774","9,0007","-0,29%"
"27.02.2017","9,0631","9,0381","9,0671","9,0099","0,26%"
"24.02.2017","9,0395","8,9923","9,0395","8,9608","0,52%"
"23.02.2017","8,9923","8,9785","9,0068","8,9639","0,18%"
"22.02.2017","8,9758","8,9769","9,0282","8,9579","-0,00%"
"21.02.2017","8,9761","8,9351","8,9986","8,9319","0,46%"
"20.02.2017","8,9351","8,9090","8,9414","8,8989","0,28%"
"17.02.2017","8,9105","8,8582","8,9227","8,8521","0,57%"
"16.02.2017","8,8604","8,9246","8,9275","8,8493","-0,66%"
"15.02.2017","8,9197","8,9309","8,9873","8,9070","-0,12%"
"14.02.2017","8,9306","8,9399","8,9542","8,9015","-0,12%"
"13.02.2017","8,9410","8,9165","8,9448","8,8965","0,21%"
"10.02.2017","8,9223","8,9098","8,9360","8,8962","0,19%"
"09.02.2017","8,9055","8,8345","8,9136","8,8329","0,79%"
"08.02.2017","8,8360","8,8680","8,8934","8,8282","-0,45%"
"07.02.2017","8,8756","8,8242","8,9010","8,8209","0,59%"
"06.02.2017","8,8238","8,7638","8,8515","8,7478","0,70%"
"03.02.2017","8,7627","8,7531","8,8145","8,7385","0,12%"
"02.02.2017","8,7521","8,7515","8,7589","8,6953","0,02%"
"01.02.2017","8,7500","8,7406","8,7788","8,7163","0,09%"
"31.01.2017","8,7419","8,8341","8,8422","8,7358","-1,02%"
"30.01.2017","8,8323","8,8467","8,8875","8,8141","-0,22%"
"27.01.2017","8,8515","8,8391","8,8715","8,8140","0,13%"
"26.01.2017","8,8400","8,8171","8,8683","8,7991","0,23%"
"25.01.2017","8,8196","8,8465","8,8704","8,8058","-0,32%"
"24.01.2017","8,8478","8,8255","8,8636","8,8159","0,23%"
"23.01.2017","8,8275","8,8925","8,8979","8,8231","-0,68%"
"20.01.2017","8,8875","8,9494","8,9610","8,8803","-0,70%"
"19.01.2017","8,9504","8,9562","9,0259","8,9228","-0,03%"
"18.01.2017","8,9532","8,8836","8,9557","8,8818","0,78%"
"17.01.2017","8,8837","8,9523","8,9589","8,8714","-0,77%"
"16.01.2017","8,9523","8,9149","8,9742","8,9044","0,54%"
"13.01.2017","8,9045","8,9506","8,9597","8,8948","-0,54%"
"12.01.2017","8,9525","9,0258","9,0352","8,9006","-0,83%"
"11.01.2017","9,0270","9,0831","9,1532","9,0069","-0,62%"
"10.01.2017","9,0831","9,0454","9,0850","9,0042","0,41%"
"09.01.2017","9,0461","9,0495","9,0931","9,0383","-0,21%"
"06.01.2017","9,0655","8,9936","9,0769","8,9870","0,81%"
"05.01.2017","8,9925","9,1089","9,1129","8,9899","-1,24%"
"04.01.2017","9,1053","9,1615","9,1765","9,0950","-0,65%"
"03.01.2017","9,1645","9,1324","9,2052","9,1008","0,23%"
"02.01.2017","9,1431","9,0981","9,1515","9,0816","0,37%"
"30.12.2016","9,1092","9,1212","9,1305","8,9993","-0,12%"
"29.12.2016","9,1205","9,2056","9,2056","9,1088","-0,95%"
"28.12.2016","9,2077","9,2275","9,2277","9,1800","-0,21%"
"27.12.2016","9,2275","9,2068","9,2514","9,2024","0,23%"
"26.12.2016","9,2061","9,2180","9,2465","9,1856","-0,15%"
"23.12.2016","9,2202","9,2264","9,2451","9,1878","-0,05%"
"22.12.2016","9,2250","9,2313","9,2335","9,1447","-0,08%"
"21.12.2016","9,2328","9,3493","9,3607","9,2127","-1,25%"
"20.12.2016","9,3495","9,3864","9,4110","9,3410","-0,42%"
"19.12.2016","9,3891","9,3553","9,3959","9,3272","0,33%"
"16.12.2016","9,3578","9,4093","9,4491","9,3375","-0,54%"
"15.12.2016","9,4090","9,2613","9,4307","9,2576","1,63%"
"14.12.2016","9,2580","9,1639","9,2950","9,1348","1,01%"
"13.12.2016","9,1656","9,1673","9,1806","9,1265","-0,01%"
"12.12.2016","9,1665","9,1989","9,2216","9,1544","-0,19%"
"09.12.2016","9,1840","9,1253","9,2093","9,1208","0,63%"
"08.12.2016","9,1267","9,0741","9,1667","8,9940","0,60%"
"07.12.2016","9,0719","9,1263","9,1411","9,0575","-0,61%"
"06.12.2016","9,1276","9,1144","9,1472","9,1079","0,10%"
"05.12.2016","9,1185","9,1828","9,3089","9,0987","-0,76%"
"02.12.2016","9,1885","9,2203","9,2275","9,1796","-0,34%"
"01.12.2016","9,2203","9,2281","9,2631","9,1960","-0,06%"
"30.11.2016","9,2255","9,1777","9,2658","9,1361","0,51%"
"29.11.2016","9,1785","9,1968","9,2453","9,1643","-0,23%"
"28.11.2016","9,1993","9,2319","9,2516","9,1688","-0,46%"
"25.11.2016","9,2420","9,2491","9,2655","9,2028","-0,09%"
"24.11.2016","9,2500","9,2798","9,3099","9,2163","-0,32%"
"23.11.2016","9,2800","9,2203","9,2971","9,2021","0,69%"
"22.11.2016","9,2167","9,2173","9,2624","9,1913","-0,02%"
"21.11.2016","9,2187","9,2582","9,2739","9,2034","-0,49%"
"18.11.2016","9,2638","9,2597","9,2838","9,2248","0,30%"
"17.11.2016","9,2364","9,2007","9,2497","9,1515","0,41%"
"16.11.2016","9,1991","9,1891","9,2226","9,1532","0,13%"
"15.11.2016","9,1875","9,1542","9,1977","9,0633","0,34%"
"14.11.2016","9,1564","9,0971","9,1796","9,0790","0,70%"
"11.11.2016","9,0927","9,0418","9,1150","9,0209","0,58%"
"10.11.2016","9,0401","9,0646","9,1146","9,0252","-0,27%"
"09.11.2016","9,0646","8,9874","9,1230","8,9034","0,81%"
"08.11.2016","8,9915","9,0263","9,0296","8,9732","-0,36%"
"07.11.2016","9,0239","8,9522","9,0533","8,9487","0,84%"
"04.11.2016","8,9485","8,9692","8,9971","8,9343","-0,23%"
"03.11.2016","8,9687","8,9196","8,9776","8,8856","0,53%"
"02.11.2016","8,9218","8,9623","8,9706","8,8892","-0,46%"
"01.11.2016","8,9631","9,0314","9,0501","8,9378","-0,76%"
"31.10.2016","9,0321","9,0136","9,0423","8,9905","0,21%"
"28.10.2016","9,0131","9,0803","9,0843","8,9936","-0,75%"
"27.10.2016","9,0813","8,9114","9,0905","8,8708","1,93%"
"26.10.2016","8,9093","8,9243","8,9369","8,8954","-0,20%"
"25.10.2016","8,9274","8,9088","8,9610","8,9008","0,19%"
"24.10.2016","8,9107","8,9200","8,9349","8,8968","-0,10%"
"21.10.2016","8,9196","8,8726","8,9400","8,8623","0,54%"
"20.10.2016","8,8718","8,8356","8,8868","8,8052","0,41%"
"19.10.2016","8,8356","8,8259","8,8530","8,8033","0,09%"
"18.10.2016","8,8274","8,8127","8,8356","8,7869","0,18%"
"17.10.2016","8,8118","8,8432","8,8494","8,8056","-0,31%"
"14.10.2016","8,8395","8,7927","8,8475","8,7809","0,55%"
"13.10.2016","8,7911","8,8430","8,8723","8,7874","-0,58%"
"12.10.2016","8,8425","8,8194","8,8523","8,8063","0,26%"
"11.10.2016","8,8197","8,6537","8,8296","8,6487","1,92%"
"10.10.2016","8,6534","8,6318","8,6693","8,6263","0,33%"
"07.10.2016","8,6246","8,6323","8,6783","8,5982","-0,09%"
"06.10.2016","8,6323","8,5898","8,6380","8,5846","0,50%"
"05.10.2016","8,5892","8,6007","8,6162","8,5554","-0,14%"
"04.10.2016","8,6012","8,5665","8,6349","8,5624","0,41%"
"03.10.2016","8,5658","8,5745","8,5900","8,5241","-0,09%"
"30.09.2016","8,5732","8,5744","8,6303","8,5571","0,00%"
"29.09.2016","8,5730","8,5641","8,5949","8,5388","0,11%"
"28.09.2016","8,5632","8,5986","8,6153","8,5573","-0,40%"
"27.09.2016","8,5978","8,5338","8,6335","8,5149","0,76%"
"26.09.2016","8,5326","8,5436","8,5588","8,5145","-0,11%"
"23.09.2016","8,5418","8,5532","8,5638","8,5292","-0,09%"
"22.09.2016","8,5491","8,5589","8,5597","8,5076","-0,10%"
"21.09.2016","8,5579","8,6003","8,6162","8,5546","-0,48%"
